Sr_No.,Date_of_Encashment,Name_of_Political_Party,Account_no.,Prefix,Bond_Number,Denominations,Pay_Branch_Code,Pay_Teller,Bond_number
19580,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15732,10000000,1,3490777,OC15732
19581,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15682,10000000,1,3490777,OC15682
19582,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15678,10000000,1,3490777,OC15678
19583,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15684,10000000,1,3490777,OC15684
19584,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15690,10000000,1,3490777,OC15690
19585,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15694,10000000,1,3490777,OC15694
19586,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15708,10000000,1,3490777,OC15708
19587,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15676,10000000,1,3490777,OC15676
19588,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15692,10000000,1,3490777,OC15692
19589,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15728,10000000,1,3490777,OC15728
19590,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15686,10000000,1,3490777,OC15686
19591,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15696,10000000,1,3490777,OC15696
19592,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15706,10000000,1,3490777,OC15706
19593,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15734,10000000,1,3490777,OC15734
19594,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15668,10000000,1,3490777,OC15668
19595,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15700,10000000,1,3490777,OC15700
19596,1/10/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15730,10000000,1,3490777,OC15730
19597,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15750,10000000,1,3490777,OC15750
19598,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15752,10000000,1,3490777,OC15752
19599,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15268,10000000,1,3490777,OC15268
19600,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15262,10000000,1,3490777,OC15262
19601,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15308,10000000,1,3490777,OC15308
19602,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15332,10000000,1,3490777,OC15332
19603,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15298,10000000,1,3490777,OC15298
19604,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15328,10000000,1,3490777,OC15328
19605,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15254,10000000,1,3490777,OC15254
19606,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15288,10000000,1,3490777,OC15288
19607,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15230,10000000,1,3490777,OC15230
19608,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15234,10000000,1,3490777,OC15234
19609,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15250,10000000,1,3490777,OC15250
19610,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15330,10000000,1,3490777,OC15330
19611,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15318,10000000,1,3490777,OC15318
19612,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15312,10000000,1,3490777,OC15312
19613,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15306,10000000,1,3490777,OC15306
19614,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15310,10000000,1,3490777,OC15310
19615,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15242,10000000,1,3490777,OC15242
19616,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15226,10000000,1,3490777,OC15226
19617,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15278,10000000,1,3490777,OC15278
19618,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15326,10000000,1,3490777,OC15326
19619,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15290,10000000,1,3490777,OC15290
19620,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15228,10000000,1,3490777,OC15228
19621,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15236,10000000,1,3490777,OC15236
19622,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15238,10000000,1,3490777,OC15238
19623,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15300,10000000,1,3490777,OC15300
19624,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15272,10000000,1,3490777,OC15272
19625,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15334,10000000,1,3490777,OC15334
19626,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15344,10000000,1,3490777,OC15344
19627,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15336,10000000,1,3490777,OC15336
19628,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15294,10000000,1,3490777,OC15294
19629,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15220,10000000,1,3490777,OC15220
19630,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15264,10000000,1,3490777,OC15264
19631,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15324,10000000,1,3490777,OC15324
19632,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15258,10000000,1,3490777,OC15258
19633,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15256,10000000,1,3490777,OC15256
19634,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15316,10000000,1,3490777,OC15316
19635,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15280,10000000,1,3490777,OC15280
19636,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15286,10000000,1,3490777,OC15286
19637,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15224,10000000,1,3490777,OC15224
19638,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15276,10000000,1,3490777,OC15276
19639,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15240,10000000,1,3490777,OC15240
19640,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15338,10000000,1,3490777,OC15338
19641,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15296,10000000,1,3490777,OC15296
19642,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15302,10000000,1,3490777,OC15302
19643,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15304,10000000,1,3490777,OC15304
19644,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15274,10000000,1,3490777,OC15274
19645,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15322,10000000,1,3490777,OC15322
19646,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15270,10000000,1,3490777,OC15270
19647,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15320,10000000,1,3490777,OC15320
19648,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15282,10000000,1,3490777,OC15282
19649,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15340,10000000,1,3490777,OC15340
19650,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15342,10000000,1,3490777,OC15342
19651,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15222,10000000,1,3490777,OC15222
19652,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15252,10000000,1,3490777,OC15252
19653,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15292,10000000,1,3490777,OC15292
19654,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15266,10000000,1,3490777,OC15266
19655,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15284,10000000,1,3490777,OC15284
19656,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15260,10000000,1,3490777,OC15260
19657,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15314,10000000,1,3490777,OC15314
19658,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,15232,10000000,1,3490777,OC15232
19659,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,16079,1000000,1,3490777,TL16079
19660,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,16081,1000000,1,3490777,TL16081
19661,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,16092,1000000,1,3490777,TL16092
19662,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,16088,1000000,1,3490777,TL16088
19663,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,16090,1000000,1,3490777,TL16090
19664,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,16084,1000000,1,3490777,TL16084
19665,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,16096,1000000,1,3490777,TL16096
19666,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,16086,1000000,1,3490777,TL16086
19667,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,16082,1000000,1,3490777,TL16082
19668,1/11/2024 0:00,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,16094,1000000,1,3490777,TL16094
19669,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16968,10000000,847,7620160,OC16968
19670,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16970,10000000,847,7620160,OC16970
19671,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16978,10000000,847,7620160,OC16978
19672,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16982,10000000,847,7620160,OC16982
19673,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16980,10000000,847,7620160,OC16980
19674,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16974,10000000,847,7620160,OC16974
19675,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16986,10000000,847,7620160,OC16986
19676,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16976,10000000,847,7620160,OC16976
19677,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16972,10000000,847,7620160,OC16972
19678,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16984,10000000,847,7620160,OC16984
19679,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16975,10000000,847,7620160,OC16975
19680,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16971,10000000,847,7620160,OC16971
19681,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16979,10000000,847,7620160,OC16979
19682,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16973,10000000,847,7620160,OC16973
19683,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16977,10000000,847,7620160,OC16977
19684,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,5952,10000000,847,7620160,OC5952
19685,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,5956,10000000,847,7620160,OC5956
19686,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,5923,10000000,847,7620160,OC5923
19687,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,5954,10000000,847,7620160,OC5954
19688,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,5925,10000000,847,7620160,OC5925
19689,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,5951,10000000,847,7620160,OC5951
19690,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,5957,10000000,847,7620160,OC5957
19691,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,5953,10000000,847,7620160,OC5953
19692,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,5955,10000000,847,7620160,OC5955
19693,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,5924,10000000,847,7620160,OC5924
19694,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17021,10000000,847,7620160,OC17021
19695,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17017,10000000,847,7620160,OC17017
19696,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17015,10000000,847,7620160,OC17015
19697,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16997,10000000,847,7620160,OC16997
19698,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17013,10000000,847,7620160,OC17013
19699,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17011,10000000,847,7620160,OC17011
19700,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17007,10000000,847,7620160,OC17007
19701,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17019,10000000,847,7620160,OC17019
19702,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17009,10000000,847,7620160,OC17009
19703,1/11/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,16981,10000000,847,7620160,OC16981
19704,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13255,10000000,691,8212066,OC13255
19705,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13257,10000000,691,8212066,OC13257
19706,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13235,10000000,691,8212066,OC13235
19707,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13245,10000000,691,8212066,OC13245
19708,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13253,10000000,691,8212066,OC13253
19709,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13247,10000000,691,8212066,OC13247
19710,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13241,10000000,691,8212066,OC13241
19711,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13251,10000000,691,8212066,OC13251
19712,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13233,10000000,691,8212066,OC13233
19713,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13243,10000000,691,8212066,OC13243
19714,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13237,10000000,691,8212066,OC13237
19715,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13249,10000000,691,8212066,OC13249
19716,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13239,10000000,691,8212066,OC13239
19717,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13227,10000000,691,8212066,OC13227
19718,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13229,10000000,691,8212066,OC13229
19719,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13264,10000000,691,8212066,OC13264
19720,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13260,10000000,691,8212066,OC13260
19721,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13268,10000000,691,8212066,OC13268
19722,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13266,10000000,691,8212066,OC13266
19723,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13238,10000000,691,8212066,OC13238
19724,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13256,10000000,691,8212066,OC13256
19725,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13236,10000000,691,8212066,OC13236
19726,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13262,10000000,691,8212066,OC13262
19727,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13252,10000000,691,8212066,OC13252
19728,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13258,10000000,691,8212066,OC13258
19729,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13272,10000000,691,8212066,OC13272
19730,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13231,10000000,691,8212066,OC13231
19731,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13254,10000000,691,8212066,OC13254
19732,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13270,10000000,691,8212066,OC13270
19733,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13274,10000000,691,8212066,OC13274
19734,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18230,10000000,691,8212066,OC18230
19735,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18254,10000000,691,8212066,OC18254
19736,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18234,10000000,691,8212066,OC18234
19737,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18244,10000000,691,8212066,OC18244
19738,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18252,10000000,691,8212066,OC18252
19739,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18226,10000000,691,8212066,OC18226
19740,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14300,10000000,691,8212066,OC14300
19741,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14298,10000000,691,8212066,OC14298
19742,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18236,10000000,691,8212066,OC18236
19743,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18242,10000000,691,8212066,OC18242
19744,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14268,10000000,691,8212066,OC14268
19745,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18266,10000000,691,8212066,OC18266
19746,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14276,10000000,691,8212066,OC14276
19747,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18258,10000000,691,8212066,OC18258
19748,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14270,10000000,691,8212066,OC14270
19749,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14282,10000000,691,8212066,OC14282
19750,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14262,10000000,691,8212066,OC14262
19751,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14280,10000000,691,8212066,OC14280
19752,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18238,10000000,691,8212066,OC18238
19753,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14296,10000000,691,8212066,OC14296
19754,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14290,10000000,691,8212066,OC14290
19755,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18274,10000000,691,8212066,OC18274
19756,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14294,10000000,691,8212066,OC14294
19757,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18250,10000000,691,8212066,OC18250
19758,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18256,10000000,691,8212066,OC18256
19759,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18268,10000000,691,8212066,OC18268
19760,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18270,10000000,691,8212066,OC18270
19761,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18282,10000000,691,8212066,OC18282
19762,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18228,10000000,691,8212066,OC18228
19763,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18248,10000000,691,8212066,OC18248
19764,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14288,10000000,691,8212066,OC14288
19765,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18278,10000000,691,8212066,OC18278
19766,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18260,10000000,691,8212066,OC18260
19767,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18280,10000000,691,8212066,OC18280
19768,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14274,10000000,691,8212066,OC14274
19769,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14292,10000000,691,8212066,OC14292
19770,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14266,10000000,691,8212066,OC14266
19771,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14260,10000000,691,8212066,OC14260
19772,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14272,10000000,691,8212066,OC14272
19773,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18232,10000000,691,8212066,OC18232
19774,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18262,10000000,691,8212066,OC18262
19775,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18246,10000000,691,8212066,OC18246
19776,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14284,10000000,691,8212066,OC14284
19777,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14278,10000000,691,8212066,OC14278
19778,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18276,10000000,691,8212066,OC18276
19779,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18240,10000000,691,8212066,OC18240
19780,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18264,10000000,691,8212066,OC18264
19781,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14286,10000000,691,8212066,OC14286
19782,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,14264,10000000,691,8212066,OC14264
19783,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,18272,10000000,691,8212066,OC18272
19784,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,15233,10000000,691,8212066,OC15233
19785,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,15235,10000000,691,8212066,OC15235
19786,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,15241,10000000,691,8212066,OC15241
19787,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,15231,10000000,691,8212066,OC15231
19788,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,15237,10000000,691,8212066,OC15237
19789,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,15227,10000000,691,8212066,OC15227
19790,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,15223,10000000,691,8212066,OC15223
19791,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,15229,10000000,691,8212066,OC15229
19792,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,15225,10000000,691,8212066,OC15225
19793,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,15239,10000000,691,8212066,OC15239
19794,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13242,10000000,691,8212066,OC13242
19795,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13259,10000000,691,8212066,OC13259
19796,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13250,10000000,691,8212066,OC13250
19797,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13261,10000000,691,8212066,OC13261
19798,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13240,10000000,691,8212066,OC13240
19799,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13248,10000000,691,8212066,OC13248
19800,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13244,10000000,691,8212066,OC13244
19801,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13246,10000000,691,8212066,OC13246
19802,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13265,10000000,691,8212066,OC13265
19803,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13263,10000000,691,8212066,OC13263
19804,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13271,10000000,691,8212066,OC13271
19805,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13352,10000000,691,8212066,OC13352
19806,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13360,10000000,691,8212066,OC13360
19807,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13356,10000000,691,8212066,OC13356
19808,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13267,10000000,691,8212066,OC13267
19809,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13358,10000000,691,8212066,OC13358
19810,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13273,10000000,691,8212066,OC13273
19811,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13269,10000000,691,8212066,OC13269
19812,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13275,10000000,691,8212066,OC13275
19813,1/12/2024 0:00,BHARATIYA JANATA PARTY,*******8244,OC,13354,10000000,691,8212066,OC13354
19814,1/12/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17066,10000000,847,7620160,OC17066
19815,1/12/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17070,10000000,847,7620160,OC17070
19816,1/12/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17008,10000000,847,7620160,OC17008
19817,1/12/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17062,10000000,847,7620160,OC17062
19818,1/12/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17034,10000000,847,7620160,OC17034
19819,1/12/2024 0:00,TELUGU DESAM PARTY,*******3067,OC,17074,10000000,847,7620160,OC17074
